LocationID,StateAbbr,StateDesc,LocationName,TotalPopulation,Geolocation,States,Counties
47127,TN,Tennessee,Moore,6438,POINT (-86.358684 35.2888885),39.0,2064.0
47113,TN,Tennessee,Madison,98360,POINT (-88.8334238 35.6060563),39.0,696.0
47059,TN,Tennessee,Greene,69571,POINT (-82.8475235 36.1794867),39.0,2047.0
47097,TN,Tennessee,Lauderdale,25451,POINT (-89.6277318 35.7629507),39.0,2015.0
47089,TN,Tennessee,Jefferson,55307,POINT (-83.4411426 36.0483379),39.0,2011.0
47149,TN,Tennessee,Rutherford,339261,POINT (-86.4172127 35.8433688),39.0,2108.0
47025,TN,Tennessee,Claiborne,32023,POINT (-83.6606975 36.501572),39.0,2000.0
47023,TN,Tennessee,Chester,17432,POINT (-88.6113533 35.420253),39.0,1999.0
47033,TN,Tennessee,Crockett,14180,POINT (-89.1324936 35.8187949),39.0,2003.0
47081,TN,Tennessee,Hickman,25387,POINT (-87.4671159 35.8023275),39.0,2055.0
47125,TN,Tennessee,Montgomery,214251,POINT (-87.3808865 36.5003535),39.0,697.0
47039,TN,Tennessee,Decatur,11601,POINT (-88.1102917 35.6031362),39.0,687.0
47169,TN,Tennessee,Trousdale,11455,POINT (-86.1566909 36.3930297),39.0,700.0
47069,TN,Tennessee,Hardeman,24836,POINT (-88.988697 35.2187853),39.0,691.0
47163,TN,Tennessee,Sullivan,158755,POINT (-82.3013363 36.5096806),39.0,2114.0
47075,TN,Tennessee,Haywood,17002,POINT (-89.2826913 35.5866782),39.0,2053.0
47167,TN,Tennessee,Tipton,61918,POINT (-89.7471452 35.4987625),39.0,2156.0
47161,TN,Tennessee,Stewart,13859,POINT (-87.8118894 36.4584642),39.0,2113.0
47093,TN,Tennessee,Knox,475609,POINT (-83.9377209 35.9927265),39.0,2013.0
47037,TN,Tennessee,Davidson,694176,POINT (-86.7847898 36.1691287),39.0,2005.0
47005,TN,Tennessee,Benton,16131,POINT (-88.0712321 36.0709478),39.0,683.0
47053,TN,Tennessee,Gibson,49159,POINT (-88.9338117 35.9916316),39.0,689.0
47189,TN,Tennessee,Wilson,148130,POINT (-86.2912423 36.149527),39.0,3019.0
47185,TN,Tennessee,White,27707,POINT (-85.4557854 35.9270486),39.0,814.0
47177,TN,Tennessee,Warren,41605,POINT (-85.7773428 35.6782498),39.0,2159.0
47099,TN,Tennessee,Lawrence,44432,POINT (-87.396546 35.2204764),39.0,694.0
47133,TN,Tennessee,Overton,22566,POINT (-85.2830756 36.3448504),39.0,698.0
47019,TN,Tennessee,Carter,56418,POINT (-82.1265932 36.2847441),39.0,1997.0
47071,TN,Tennessee,Hardin,25583,POINT (-88.1856958 35.2018926),39.0,2051.0
47057,TN,Tennessee,Grainger,23565,POINT (-83.5095458 36.2775091),39.0,2046.0
47165,TN,Tennessee,Sumner,195561,POINT (-86.4584051 36.4724225),39.0,2115.0
47141,TN,Tennessee,Putnam,80929,POINT (-85.4961801 36.1409404),39.0,2105.0
47045,TN,Tennessee,Dyer,36693,POINT (-89.3983058 36.054196),39.0,2042.0
47115,TN,Tennessee,Marion,28924,POINT (-85.618399 35.1334215),39.0,2059.0
47047,TN,Tennessee,Fayette,41620,POINT (-89.4138027 35.1969933),39.0,688.0
47083,TN,Tennessee,Houston,8292,POINT (-87.7055983 36.2857824),39.0,693.0
47095,TN,Tennessee,Lake,6988,POINT (-89.4855365 36.3339054),39.0,2014.0
47013,TN,Tennessee,Campbell,39837,POINT (-84.1592495 36.4015922),39.0,1996.0
47181,TN,Tennessee,Wayne,16524,POINT (-87.8198433 35.2428473),39.0,2160.0
47103,TN,Tennessee,Lincoln,34540,POINT (-86.5934033 35.1427838),39.0,2017.0
47187,TN,Tennessee,Williamson,245348,POINT (-86.8980679 35.8948075),39.0,3018.0
47121,TN,Tennessee,Meigs,12532,POINT (-84.8161015 35.512203),39.0,2062.0
47137,TN,Tennessee,Pickett,5061,POINT (-85.075741 36.5593638),39.0,2068.0
47029,TN,Tennessee,Cocke,36225,POINT (-83.1192242 35.916198),39.0,2002.0
47063,TN,Tennessee,Hamblen,65110,POINT (-83.2660711 36.2183967),39.0,2048.0
47109,TN,Tennessee,McNairy,25696,POINT (-88.5637397 35.1753751),39.0,2057.0
47135,TN,Tennessee,Perry,8099,POINT (-87.8693256 35.6637521),39.0,2067.0
47085,TN,Tennessee,Humphreys,18590,POINT (-87.7904526 36.0408218),39.0,2009.0
47107,TN,Tennessee,McMinn,54208,POINT (-84.6199488 35.4244722),39.0,695.0
47009,TN,Tennessee,Blount,134751,POINT (-83.9229731 35.6881849),39.0,2740.0
47017,TN,Tennessee,Carroll,27779,POINT (-88.4523791 35.9657478),39.0,685.0
47123,TN,Tennessee,Monroe,47177,POINT (-84.249705 35.4478181),39.0,2063.0
47151,TN,Tennessee,Scott,22090,POINT (-84.50352 36.435234),39.0,2109.0
47067,TN,Tennessee,Hancock,6493,POINT (-83.2274928 36.5213528),39.0,2050.0
47171,TN,Tennessee,Unicoi,17755,POINT (-82.4182181 36.1001287),39.0,2157.0
47003,TN,Tennessee,Bedford,50179,POINT (-86.4582939 35.5136604),39.0,682.0
47101,TN,Tennessee,Lewis,12363,POINT (-87.4969827 35.5232441),39.0,2016.0
47061,TN,Tennessee,Grundy,13485,POINT (-85.7103793 35.3933855),39.0,690.0
47153,TN,Tennessee,Sequatchie,15176,POINT (-85.410082 35.3723358),39.0,699.0
47183,TN,Tennessee,Weakley,33334,POINT (-88.7211938 36.3035963),39.0,813.0
47145,TN,Tennessee,Roane,53841,POINT (-84.5239292 35.8472504),39.0,3146.0
47015,TN,Tennessee,Cannon,14847,POINT (-86.0624044 35.808394),39.0,684.0
47157,TN,Tennessee,Shelby,936017,POINT (-89.8946125 35.1845529),39.0,2111.0
47147,TN,Tennessee,Robertson,72275,POINT (-86.8693538 36.5275092),39.0,2107.0
47117,TN,Tennessee,Marshall,35016,POINT (-86.765865 35.4683433),39.0,2060.0
47051,TN,Tennessee,Franklin,42485,POINT (-86.0992032 35.1559259),39.0,2044.0
47021,TN,Tennessee,Cheatham,41101,POINT (-87.1008077 36.2551687),39.0,1998.0
47173,TN,Tennessee,Union,20187,POINT (-83.8360878 36.2841401),39.0,701.0
47077,TN,Tennessee,Henderson,28076,POINT (-88.3876742 35.6539945),39.0,692.0
47007,TN,Tennessee,Bledsoe,15223,POINT (-85.2059104 35.5935612),39.0,2739.0
47001,TN,Tennessee,Anderson,77558,POINT (-84.1954177 36.1167307),39.0,2738.0
47111,TN,Tennessee,Macon,24827,POINT (-86.0009596 36.5377572),39.0,2058.0
47091,TN,Tennessee,Johnson,17849,POINT (-81.8612467 36.4532029),39.0,2012.0
47049,TN,Tennessee,Fentress,18787,POINT (-84.9377641 36.3698921),39.0,2043.0
47055,TN,Tennessee,Giles,29530,POINT (-87.035319 35.2027228),39.0,2045.0
47031,TN,Tennessee,Coffee,57632,POINT (-86.0782018 35.4887654),39.0,686.0
47105,TN,Tennessee,Loudon,54910,POINT (-84.3140848 35.7350854),39.0,2056.0
46079,SD,South Dakota,Lake,12488,POINT (-97.1232229 44.0284497),21.0,673.0
46095,SD,South Dakota,Mellette,2089,POINT (-100.7609555 43.5846896),21.0,2689.0
46097,SD,South Dakota,Miner,2202,POINT (-97.608122 44.0215411),21.0,675.0
46111,SD,South Dakota,Sanborn,2322,POINT (-98.0917093 44.0189419),21.0,678.0
46067,SD,South Dakota,Hutchinson,7282,POINT (-97.7493828 43.3367101),21.0,670.0
46107,SD,South Dakota,Potter,2163,POINT (-99.9620034 45.0527131),21.0,677.0
46093,SD,South Dakota,Meade,28588,POINT (-102.7141689 44.6052822),21.0,2688.0
46121,SD,South Dakota,Todd,10313,POINT (-100.7076636 43.2087936),21.0,679.0
46057,SD,South Dakota,Hamlin,6234,POINT (-97.178598 44.6806187),21.0,2676.0
46089,SD,South Dakota,McPherson,2363,POINT (-99.2114212 45.7842491),21.0,2686.0
46037,SD,South Dakota,Day,5345,POINT (-97.5814295 45.355161),21.0,3159.0
46099,SD,South Dakota,Minnehaha,196659,POINT (-96.7957261 43.6674723),21.0,676.0
46102,SD,South Dakota,Oglala Lakota,14070,POINT (-102.5614857 43.333393),21.0,2730.0
46045,SD,South Dakota,Edmunds,3817,POINT (-99.205362 45.4116802),21.0,667.0
46105,SD,South Dakota,Perkins,2832,POINT (-102.4679947 45.4833865),21.0,2728.0
46041,SD,South Dakota,Dewey,5789,POINT (-100.8379534 45.148049),21.0,2638.0
46055,SD,South Dakota,Haakon,1861,POINT (-101.5408561 44.2880971),21.0,668.0
46027,SD,South Dakota,Clay,14246,POINT (-96.980468 42.9161495),21.0,2634.0
46039,SD,South Dakota,Deuel,4346,POINT (-96.6902393 44.7562899),21.0,2637.0
46073,SD,South Dakota,Jerauld,1985,POINT (-98.6231702 44.0634099),21.0,671.0
46043,SD,South Dakota,Douglas,2906,POINT (-98.3584331 43.3915064),21.0,666.0
46069,SD,South Dakota,Hyde,1281,POINT (-99.4727359 44.5371743),21.0,2680.0
46137,SD,South Dakota,Ziebach,2656,POINT (-101.6608274 44.9897638),21.0,681.0
46117,SD,South Dakota,Stanley,3121,POINT (-100.7478218 44.4139844),21.0,2732.0
46077,SD,South Dakota,Kingsbury,4987,POINT (-97.499313 44.3629687),21.0,672.0
46051,SD,South Dakota,Grant,7000,POINT (-96.7722606 45.1726366),21.0,2641.0
46135,SD,South Dakota,Yankton,22742,POINT (-97.3883614 43.006603),21.0,2737.0
46085,SD,South Dakota,Lyman,3797,POINT (-99.8419253 43.8948122),21.0,2685.0
46023,SD,South Dakota,Charles Mix,9262,POINT (-98.5951429 43.2061853),21.0,2633.0
46103,SD,South Dakota,Pennington,115926,POINT (-102.8238015 44.0023492),21.0,2727.0
46065,SD,South Dakota,Hughes,17336,POINT (-99.9756842 44.3844521),21.0,2679.0
46127,SD,South Dakota,Union,16192,POINT (-96.6508287 42.8311064),21.0,2735.0
46075,SD,South Dakota,Jones,938,POINT (-100.6861382 43.951991),21.0,2682.0
46031,SD,South Dakota,Corson,4031,POINT (-101.1796647 45.6856708),21.0,2635.0
46047,SD,South Dakota,Fall River,6708,POINT (-103.5126087 43.2216189),21.0,2639.0
46025,SD,South Dakota,Clark,3802,POINT (-97.7249124 44.8552107),21.0,664.0
46071,SD,South Dakota,Jackson,3321,POINT (-101.6263229 43.677506),21.0,2681.0
46049,SD,South Dakota,Faulk,2306,POINT (-99.1535637 45.0654764),21.0,2640.0
46109,SD,South Dakota,Roberts,10331,POINT (-96.9475513 45.6233973),21.0,2729.0
46083,SD,South Dakota,Lincoln,63019,POINT (-96.7222862 43.2794204),21.0,2684.0
46029,SD,South Dakota,Codington,28186,POINT (-97.1988375 44.9662852),21.0,665.0
46125,SD,South Dakota,Turner,8368,POINT (-97.1501851 43.3086698),21.0,680.0
46063,SD,South Dakota,Harding,1311,POINT (-103.4738711 45.5966105),21.0,2678.0
46021,SD,South Dakota,Campbell,1380,POINT (-100.0021074 45.7855747),21.0,2632.0
46129,SD,South Dakota,Walworth,5336,POINT (-100.0278563 45.4276046),21.0,2736.0
46035,SD,South Dakota,Davison,19812,POINT (-98.1558683 43.6804393),21.0,3145.0
46115,SD,South Dakota,Spink,6319,POINT (-98.3396152 44.9237717),21.0,2731.0
46081,SD,South Dakota,Lawrence,26221,POINT (-103.8063624 44.3485137),21.0,2683.0
46059,SD,South Dakota,Hand,3127,POINT (-99.0045751 44.5467133),21.0,2677.0
46091,SD,South Dakota,Marshall,4884,POINT (-97.5808695 45.7370443),21.0,2687.0
46053,SD,South Dakota,Gregory,4219,POINT (-99.2065908 43.1751423),21.0,2675.0
46033,SD,South Dakota,Custer,9017,POINT (-103.46225 43.6849428),21.0,2636.0
46087,SD,South Dakota,McCook,5520,POINT (-97.3580479 43.6804155),21.0,674.0
46119,SD,South Dakota,Sully,1391,POINT (-100.1313985 44.7223248),21.0,2733.0
46101,SD,South Dakota,Moody,6525,POINT (-96.6760536 44.0124293),21.0,2690.0
46061,SD,South Dakota,Hanson,3489,POINT (-97.7968454 43.6806116),21.0,669.0
46123,SD,South Dakota,Tripp,5377,POINT (-99.8762186 43.3497292),21.0,2734.0
46017,SD,South Dakota,Buffalo,1956,POINT (-99.2039983 44.0443062),21.0,663.0
46003,SD,South Dakota,Aurora,2730,POINT (-98.5775872 43.7247191),21.0,660.0
46013,SD,South Dakota,Brown,38738,POINT (-98.3521746 45.5892542),21.0,662.0
46009,SD,South Dakota,Bon Homme,6848,POINT (-97.8841987 42.985799),21.0,2628.0
46005,SD,South Dakota,Beadle,18513,POINT (-98.2794224 44.4182649),21.0,661.0
46019,SD,South Dakota,Butte,10538,POINT (-103.5014361 44.8962264),21.0,2631.0
46015,SD,South Dakota,Brule,5254,POINT (-99.092909 43.7298732),21.0,2630.0
46011,SD,South Dakota,Brookings,35603,POINT (-96.7977971 44.3766745),21.0,2629.0
46007,SD,South Dakota,Bennett,3399,POINT (-101.677181 43.1869121),21.0,2627.0
45051,SC,South Carolina,Horry,365449,POINT (-78.9766749 33.9092694),33.0,656.0
45015,SC,South Carolina,Berkeley,235987,POINT (-79.9536554 33.2077),33.0,2709.0
45077,SC,South Carolina,Pickens,127983,POINT (-82.7233774 34.8853677),33.0,2580.0
45009,SC,South Carolina,Bamberg,13906,POINT (-81.0531607 33.2030211),33.0,743.0
45037,SC,South Carolina,Edgefield,27120,POINT (-81.9682452 33.7764976),33.0,1975.0
45061,SC,South Carolina,Lee,16701,POINT (-80.2512086 34.1586401),33.0,657.0
45047,SC,South Carolina,Greenwood,71074,POINT (-82.1278759 34.1557959),33.0,655.0
45011,SC,South Carolina,Barnwell,20805,POINT (-81.4342278 33.2605516),33.0,2707.0
45087,SC,South Carolina,Union,26991,POINT (-81.6158961 34.6903965),33.0,659.0
45003,SC,South Carolina,Aiken,172895,POINT (-81.632983 33.5500134),33.0,2704.0
45021,SC,South Carolina,Cherokee,57316,POINT (-81.6076469 35.0497962),33.0,1969.0
45071,SC,South Carolina,Newberry,38445,POINT (-81.5996761 34.2898805),33.0,2577.0
45053,SC,South Carolina,Jasper,31588,POINT (-81.021627 32.43059),33.0,2524.0
45017,SC,South Carolina,Calhoun,14554,POINT (-80.7803468 33.6747804),33.0,2710.0
45043,SC,South Carolina,Georgetown,63353,POINT (-79.2963325 33.4175309),33.0,1977.0
45089,SC,South Carolina,Williamsburg,29825,POINT (-79.716474 33.6264617),33.0,2584.0
45045,SC,South Carolina,Greenville,532486,POINT (-82.3720772 34.8926452),33.0,654.0
45005,SC,South Carolina,Allendale,8331,POINT (-81.3632651 32.9797573),33.0,2705.0
45031,SC,South Carolina,Darlington,66509,POINT (-79.9621155 34.3321854),33.0,745.0
45081,SC,South Carolina,Saluda,20315,POINT (-81.7279033 34.0052784),33.0,658.0
45059,SC,South Carolina,Laurens,67883,POINT (-82.0054976 34.4836761),33.0,2527.0
45063,SC,South Carolina,Lexington,303946,POINT (-81.2661183 33.8992461),33.0,2528.0
45001,SC,South Carolina,Abbeville,24404,POINT (-82.4540577 34.229041),33.0,742.0
45041,SC,South Carolina,Florence,137588,POINT (-79.7102329 34.0285346),33.0,1976.0
45069,SC,South Carolina,Marlboro,25581,POINT (-79.6794351 34.60167),33.0,2531.0
45019,SC,South Carolina,Charleston,417981,POINT (-79.94248 32.8004582),33.0,1968.0
45029,SC,South Carolina,Colleton,37481,POINT (-80.6552438 32.8350184),33.0,1972.0
45025,SC,South Carolina,Chesterfield,45606,POINT (-80.1592269 34.6370178),33.0,1970.0
45073,SC,South Carolina,Oconee,80015,POINT (-83.0615395 34.7487656),33.0,2578.0
45065,SC,South Carolina,McCormick,9430,POINT (-82.3161961 33.8975992),33.0,2529.0
45085,SC,South Carolina,Sumter,106360,POINT (-80.3823757 33.9161395),33.0,2583.0
45067,SC,South Carolina,Marion,30158,POINT (-79.3540014 34.0836195),33.0,2530.0
45055,SC,South Carolina,Kershaw,67472,POINT (-80.5908847 34.3383561),33.0,2525.0
45039,SC,South Carolina,Fairfield,22059,POINT (-81.1270007 34.3956685),33.0,746.0
45007,SC,South Carolina,Anderson,204353,POINT (-82.6386029 34.521235),33.0,2706.0
45091,SC,South Carolina,York,289105,POINT (-81.1831873 34.9701875),33.0,2585.0
45013,SC,South Carolina,Beaufort,195656,POINT (-80.6894218 32.358112),33.0,2708.0
45033,SC,South Carolina,Dillon,30367,POINT (-79.3749638 34.3901723),33.0,1973.0
45079,SC,South Carolina,Richland,419051,POINT (-80.8980371 34.0290952),33.0,2581.0
45075,SC,South Carolina,Orangeburg,85343,POINT (-80.8029131 33.436135),33.0,2579.0
45027,SC,South Carolina,Clarendon,33415,POINT (-80.2178886 33.6646821),33.0,1971.0
45049,SC,South Carolina,Hampton,18053,POINT (-81.1438217 32.7783341),33.0,2523.0
45057,SC,South Carolina,Lancaster,100926,POINT (-80.7036885 34.6868182),33.0,2526.0
45083,SC,South Carolina,Spartanburg,326205,POINT (-81.9916236 34.9320145),33.0,2582.0
45035,SC,South Carolina,Dorchester,165737,POINT (-80.4046966 33.0821859),33.0,1974.0
45023,SC,South Carolina,Chester,32232,POINT (-81.1612488 34.6893424),33.0,744.0
44007,RI,Rhode Island,Providence,636547,POINT (-71.5786246 41.8697678),27.0,2660.0
44005,RI,Rhode Island,Newport,81836,POINT (-71.2830626 41.5010449),27.0,2659.0
44009,RI,Rhode Island,Washington,125746,POINT (-71.620282 41.396792),27.0,2703.0
44003,RI,Rhode Island,Kent,164646,POINT (-71.5802819 41.675118),27.0,2658.0
44001,RI,Rhode Island,Bristol,48350,POINT (-71.2866874 41.7068397),27.0,2657.0
42015,PA,Pennsylvania,Bradford,60221,POINT (-76.5021231 41.7915044),48.0,728.0
42073,PA,Pennsylvania,Lawrence,85083,POINT (-80.3344455 40.9927352),48.0,2554.0
42133,PA,Pennsylvania,York,450448,POINT (-76.7288887 39.9217514),48.0,2656.0
42019,PA,Pennsylvania,Butler,189135,POINT (-79.9189776 40.9138467),48.0,2459.0
42039,PA,Pennsylvania,Crawford,83697,POINT (-80.107795 41.687876),48.0,2500.0
42081,PA,Pennsylvania,Lycoming,113209,POINT (-77.0552624 41.3438824),48.0,2557.0
42103,PA,Pennsylvania,Pike,56072,POINT (-75.0315143 41.3259485),48.0,2603.0
42053,PA,Pennsylvania,Forest,6965,POINT (-79.249705 41.513304),48.0,731.0
42009,PA,Pennsylvania,Bedford,47817,POINT (-78.4947466 39.9986336),48.0,2457.0
42087,PA,Pennsylvania,Mifflin,46064,POINT (-77.6518322 40.6016153),48.0,2559.0
42027,PA,Pennsylvania,Centre,161496,POINT (-77.8478769 40.9091275),48.0,2495.0
42117,PA,Pennsylvania,Tioga,40381,POINT (-77.2572881 41.7668593),48.0,2607.0
42011,PA,Pennsylvania,Berks,421017,POINT (-75.9268598 40.4139565),48.0,726.0
42025,PA,Pennsylvania,Carbon,64081,POINT (-75.7050387 40.9183666),48.0,2461.0
42007,PA,Pennsylvania,Beaver,162575,POINT (-80.3507209 40.6841401),48.0,725.0
42089,PA,Pennsylvania,Monroe,170154,POINT (-75.3290651 41.0562401),48.0,2560.0
42101,PA,Pennsylvania,Philadelphia,1578487,POINT (-75.1333459 40.0093755),48.0,2602.0
42049,PA,Pennsylvania,Erie,268426,POINT (-80.0963858 42.1179519),48.0,2504.0
42075,PA,Pennsylvania,Lebanon,141663,POINT (-76.4648185 40.3714482),48.0,734.0
42023,PA,Pennsylvania,Cameron,4330,POINT (-78.1983225 41.4382909),48.0,729.0
42041,PA,Pennsylvania,Cumberland,255857,POINT (-77.2634419 40.1648047),48.0,2501.0
42069,PA,Pennsylvania,Lackawanna,208989,POINT (-75.6096661 41.4402841),48.0,733.0
42105,PA,Pennsylvania,Potter,16453,POINT (-77.8944358 41.7485866),48.0,737.0
42083,PA,Pennsylvania,McKean,40333,POINT (-78.5724631 41.8145902),48.0,735.0
42067,PA,Pennsylvania,Juniata,24619,POINT (-77.4004377 40.530673),48.0,2552.0
42017,PA,Pennsylvania,Bucks,627987,POINT (-75.10706 40.3368872),48.0,2458.0
42095,PA,Pennsylvania,Northampton,305892,POINT (-75.3074468 40.7527913),48.0,2599.0
42013,PA,Pennsylvania,Blair,121007,POINT (-78.309597 40.4986828),48.0,727.0
42051,PA,Pennsylvania,Fayette,128126,POINT (-79.6401194 39.9189072),48.0,2505.0
42119,PA,Pennsylvania,Union,44294,POINT (-77.0554751 40.962179),48.0,740.0
42003,PA,Pennsylvania,Allegheny,1211358,POINT (-79.9804515 40.4697574),48.0,2455.0
42029,PA,Pennsylvania,Chester,526759,POINT (-75.7497512 39.9740287),48.0,2496.0
42005,PA,Pennsylvania,Armstrong,64162,POINT (-79.4641285 40.8123805),48.0,2456.0
42093,PA,Pennsylvania,Montour,18042,POINT (-76.6652253 41.0292837),48.0,736.0
42115,PA,Pennsylvania,Susquehanna,40006,POINT (-75.8009686 41.8196651),48.0,2606.0
42099,PA,Pennsylvania,Perry,46212,POINT (-77.2663284 40.3977795),48.0,2601.0
42129,PA,Pennsylvania,Westmoreland,347087,POINT (-79.4666879 40.3110682),48.0,2655.0
42123,PA,Pennsylvania,Warren,38911,POINT (-79.2981823 41.8342984),48.0,2609.0
42065,PA,Pennsylvania,Jefferson,43108,POINT (-79.012419 41.1380282),48.0,2551.0
42091,PA,Pennsylvania,Montgomery,833869,POINT (-75.3702011 40.2099992),48.0,2561.0
42021,PA,Pennsylvania,Cambria,128672,POINT (-78.7104774 40.5102268),48.0,2460.0
42071,PA,Pennsylvania,Lancaster,546192,POINT (-76.250198 40.0419921),48.0,2553.0
42031,PA,Pennsylvania,Clarion,38305,POINT (-79.4203691 41.1981594),48.0,2497.0
42125,PA,Pennsylvania,Washington,206803,POINT (-80.2521319 40.2000054),48.0,2653.0
42063,PA,Pennsylvania,Indiana,83664,POINT (-79.0875451 40.6514319),48.0,732.0
42001,PA,Pennsylvania,Adams,102742,POINT (-77.2177296 39.8694707),48.0,2454.0
42043,PA,Pennsylvania,Dauphin,279874,POINT (-76.7926343 40.4125646),48.0,2502.0
42061,PA,Pennsylvania,Huntingdon,44590,POINT (-77.9685953 40.4223108),48.0,2550.0
42045,PA,Pennsylvania,Delaware,566753,POINT (-75.3988178 39.9166853),48.0,2503.0
42097,PA,Pennsylvania,Northumberland,90258,POINT (-76.709877 40.8515244),48.0,2600.0
42079,PA,Pennsylvania,Luzerne,316982,POINT (-75.9760533 41.1730778),48.0,2556.0
42057,PA,Pennsylvania,Fulton,14501,POINT (-78.1226171 39.9107505),48.0,2548.0
42055,PA,Pennsylvania,Franklin,155637,POINT (-77.7245208 39.9267722),48.0,2506.0
42111,PA,Pennsylvania,Somerset,72916,POINT (-79.0284859 39.9812968),48.0,2605.0
42107,PA,Pennsylvania,Schuylkill,140709,POINT (-76.2177878 40.703682),48.0,738.0
42127,PA,Pennsylvania,Wayne,51163,POINT (-75.2924932 41.6466021),48.0,2654.0
42035,PA,Pennsylvania,Clinton,37957,POINT (-77.629009 41.2395075),48.0,2498.0
42085,PA,Pennsylvania,Mercer,108545,POINT (-80.2527863 41.3000142),48.0,2558.0
42131,PA,Pennsylvania,Wyoming,26557,POINT (-76.008731 41.5251726),48.0,741.0
42077,PA,Pennsylvania,Lehigh,370802,POINT (-75.5906269 40.6142409),48.0,2555.0
42121,PA,Pennsylvania,Venango,50328,POINT (-79.7658126 41.4007143),48.0,2608.0
42059,PA,Pennsylvania,Greene,35621,POINT (-80.2256552 39.8477067),48.0,2549.0
42033,PA,Pennsylvania,Clearfield,78612,POINT (-78.4777237 41.0068618),48.0,3183.0
42109,PA,Pennsylvania,Snyder,40317,POINT (-77.0729288 40.7554068),48.0,2604.0
42037,PA,Pennsylvania,Columbia,64842,POINT (-76.4042599 41.0455174),48.0,2499.0
42113,PA,Pennsylvania,Sullivan,5913,POINT (-76.5117166 41.4392848),48.0,739.0
42047,PA,Pennsylvania,Elk,29607,POINT (-78.6539366 41.4273317),48.0,730.0
41009,OR,Oregon,Columbia,52876,POINT (-123.081079 45.941932),12.0,2319.0
41011,OR,Oregon,Coos,64711,POINT (-124.0941335 43.1859095),12.0,2320.0
41035,OR,Oregon,Klamath,68739,POINT (-121.6461682 42.6837613),12.0,2369.0
41045,OR,Oregon,Malheur,30983,POINT (-117.6031915 43.1886252),12.0,2408.0
41069,OR,Oregon,Wheeler,1387,POINT (-120.0268608 44.7364146),12.0,2452.0
41015,OR,Oregon,Curry,23305,POINT (-124.2109292 42.4664387),12.0,2321.0
41043,OR,Oregon,Linn,131054,POINT (-122.5372084 44.4888982),12.0,2407.0
41065,OR,Oregon,Wasco,26403,POINT (-121.1650693 45.1645359),12.0,2451.0
41071,OR,Oregon,Yamhill,107664,POINT (-123.3163993 45.2478274),12.0,2453.0
41057,OR,Oregon,Tillamook,27442,POINT (-123.7592988 45.4558895),12.0,2412.0
41055,OR,Oregon,Sherman,1801,POINT (-120.6785124 45.3992158),12.0,2411.0
41031,OR,Oregon,Jefferson,24856,POINT (-121.1786315 44.6451505),12.0,721.0
41061,OR,Oregon,Union,26551,POINT (-117.9991488 45.3040809),12.0,2414.0
41021,OR,Oregon,Gilliam,1975,POINT (-120.276246 45.382955),12.0,2364.0
41027,OR,Oregon,Hood River,23280,POINT (-121.6559762 45.5117753),12.0,2366.0
41023,OR,Oregon,Grant,7180,POINT (-119.0140572 44.4963261),12.0,2365.0
41007,OR,Oregon,Clatsop,40423,POINT (-123.7050366 46.0245094),12.0,2318.0
41025,OR,Oregon,Harney,7373,POINT (-118.9871695 43.0644492),12.0,720.0
41047,OR,Oregon,Marion,349204,POINT (-122.5762602 44.9008984),12.0,2409.0
41017,OR,Oregon,Deschutes,201769,POINT (-121.2255751 43.9151181),12.0,2362.0
41013,OR,Oregon,Crook,25105,POINT (-120.3715849 44.1630537),12.0,719.0
41051,OR,Oregon,Multnomah,815637,POINT (-122.4173625 45.5477107),12.0,2410.0
41033,OR,Oregon,Josephine,88053,POINT (-123.5716197 42.3869829),12.0,2368.0
41005,OR,Oregon,Clackamas,421596,POINT (-122.1951274 45.1604934),12.0,2317.0
41049,OR,Oregon,Morrow,11700,POINT (-119.6023111 45.4254956),12.0,722.0
41003,OR,Oregon,Benton,93239,POINT (-123.4246641 44.4938816),12.0,2316.0
41067,OR,Oregon,Washington,603514,POINT (-123.0976146 45.5535419),12.0,724.0
41019,OR,Oregon,Douglas,111364,POINT (-123.154476 43.2863277),12.0,2363.0
41039,OR,Oregon,Lane,382986,POINT (-122.8975806 43.9283337),12.0,2371.0
41029,OR,Oregon,Jackson,221844,POINT (-122.6756106 42.4116214),12.0,2367.0
41063,OR,Oregon,Wallowa,7181,POINT (-117.1855796 45.593753),12.0,2450.0
41037,OR,Oregon,Lake,7949,POINT (-120.3897896 42.7884009),12.0,2370.0
41059,OR,Oregon,Umatilla,77752,POINT (-118.7338795 45.5911997),12.0,2413.0
41041,OR,Oregon,Lincoln,50583,POINT (-123.9112121 44.6410607),12.0,2372.0
41001,OR,Oregon,Baker,16284,POINT (-117.6919334 44.7034268),12.0,2315.0
41053,OR,Oregon,Polk,87744,POINT (-123.3986397 44.9003723),12.0,723.0
40053,OK,Oklahoma,Grant,4372,POINT (-97.7881508 36.7882544),20.0,609.0
40043,OK,Oklahoma,Dewey,4815,POINT (-99.014385 35.9779598),20.0,608.0
40109,OK,Oklahoma,Oklahoma,804041,POINT (-97.4094007 35.5546109),20.0,712.0
40049,OK,Oklahoma,Garvin,27691,POINT (-97.312723 34.7093497),20.0,2721.0
40097,OK,Oklahoma,Mayes,41152,POINT (-95.2356382 36.303804),20.0,710.0
40119,OK,Oklahoma,Payne,81755,POINT (-96.9752553 36.0792253),20.0,713.0
40059,OK,Oklahoma,Harper,3611,POINT (-99.6628052 36.8003504),20.0,704.0
